agent,trial,req_rate_hz,iri_median_ms,iri_std_ms,page_dwell_mean_s,page_dwell_std_s,iri_page_to_subres_ms,subresource_burst_ms,req_rate_hz_median,req_rate_hz_cv
autogen_websurfer,trial-024,0.01790366609297502,69327.401,29491.97358613353,74.47264299999999,9.71653259341965,32.381,,0.021675011979135378,5.414096322171311
autogen_websurfer,trial-025,0.01401494999008022,101493.26749999999,51926.449892721335,107.02856600000001,28.05248635476851,30.761,10728.515,0.021675011979135378,5.414096322171311
autogen_websurfer,trial-026,0.027331961970362778,41710.04,32723.153543523673,58.539522399999996,22.468333220784444,20245.015333333333,,0.021675011979135378,5.414096322171311
autogen_websurfer,trial-027,0.025497334513430718,43048.443,25649.096066363214,52.29304783333333,17.93470701952365,31.686,,0.021675011979135378,5.414096322171311
autogen_websurfer,trial-028,0.019650035831185336,64283.9805,29735.090919335067,76.33573866666666,20.122348694595985,43193.94766666667,,0.021675011979135378,5.414096322171311
autogen_websurfer,trial-029,0.020176709825749532,37299.227,45016.78706845278,90.86384,15.093200030125299,197393.06449999998,12002.427000000001,0.021675011979135378,5.414096322171311
autogen_websurfer,trial-030,0.01715087885390967,61184.209,40039.29984350172,77.74140000000001,17.86301660729944,30.887,,0.021675011979135378,5.414096322171311
browser_use,trial-001,0.0964666096221602,151.0645,6441.181840901382,19.004848833333334,2.8710532985998998,57.469,13446.642,0.056080198912834625,0.9253304433967846
browser_use,trial-002,0.07518175930382143,436.683,20782.493131605508,33.694162166666665,28.449177231433495,21927.195333333333,6054.249000000001,0.056080198912834625,0.9253304433967846
browser_use,trial-003,0.05956304037368845,10787.008999999998,23106.173289815295,25.18340216666667,22.302510869320074,55.032,183.929,0.056080198912834625,0.9253304433967846
browser_use,trial-004,0.10531447129309472,33.8285,3119.0213363717035,14.243056833333334,10.030281584903616,136.275,125.171,0.056080198912834625,0.9253304433967846
browser_use,trial-005,0.033207611897503646,122.10900000000001,37534.38200688781,45.1703665,35.63025983007235,50.686,193.532,0.056080198912834625,0.9253304433967846
browser_use,trial-006,0.06588922303217355,121.985,18035.036820677982,22.894986000000003,15.95947715259729,51010.840000000004,121.985,0.056080198912834625,0.9253304433967846
browser_use,trial-007,0.02036793405261686,18887.4755,52030.16057545891,102.85087533333332,93.47487808395294,134555.98085714286,60229.005,0.056080198912834625,0.9253304433967846
browser_use,trial-008,0.060065553943826185,31.2335,8510.287574059332,24.97271566666667,14.697492554921382,48.943,189.923,0.056080198912834625,0.9253304433967846
browser_use,trial-009,0.03801614014513206,197.063,37790.74641165809,52.60923366666666,50.52237213683662,1836.6015,30537.421,0.056080198912834625,0.9253304433967846
browser_use,trial-010,0.048327428768632094,124.53,14150.150281449161,31.0382745,39.70315145006106,47.661,201.399,0.056080198912834625,0.9253304433967846
browser_use,trial-011,0.35451950959441364,72.237,11549.598816162863,34.28835166666667,30.234373727713713,64037.18814285715,16115.230000000001,0.056080198912834625,0.9253304433967846
browser_use,trial-012,0.03416648911797512,14753.717499999999,56000.20979782574,43.902667166666674,60.495624378324834,54.17,167.525,0.056080198912834625,0.9253304433967846
browser_use,trial-013,0.0336884519142323,18696.836,32587.736838074816,59.36752466666667,64.10632377073924,97726.17875,620.7629999999999,0.056080198912834625,0.9253304433967846
