agent_label,req_rate_hz,iri_median_ms,iri_std_ms,page_dwell_mean_s,page_dwell_std_s,iri_page_to_subres_ms,subresource_burst_ms,req_rate_hz_median,req_rate_hz_cv
3,0.0737495705009388,13414.758000000002,11638.015942065747,18.07920133333333,10.411134974477076,181.802,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0634235303406396,13518.929,12356.747436900236,21.022691833333333,10.383058530093576,31.561,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.101861209289401,13025.554,6659.870699677409,13.0897065,4.916377572377237,35.659000000000006,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0829421926405205,9347.919,13179.567637700244,16.075453166666666,12.824750340364766,33.702000000000005,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0914880616713704,13089.636,7475.217827161691,14.5738505,5.563855891342397,30.749,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0862490414766681,12470.556,8833.646085548697,15.459108999999998,7.278050090127603,28.453,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0903800267732753,8403.28,11994.916823945694,14.752522,11.642733405524751,30.926,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0950229745360046,10266.579,7947.535271470557,14.031694333333334,6.5056789460794215,30.743,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.166159335138012,7767.826999999999,5051.459434870863,10.030532833333334,2.613622978822264,3168.276,234.57,0.0909340442223229,0.2594338413197614
3,0.081777552499803,11209.089,13217.438511116785,18.342441833333336,12.490175173329725,37637.2086,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0817260826524886,9625.068,14579.75235036049,16.314661,13.344108268598587,29.674,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0861550230579703,12296.598,12151.507145243404,19.344973833333334,12.261559445316369,203.793,12296.598,0.0909340442223229,0.2594338413197614
3,0.1154368155796296,8248.487000000001,6048.765255536661,11.550330166666669,4.610088530011693,33.765,620.7629999999999,0.0909340442223229,0.2594338413197614
3,0.0608676531791555,12946.868,16832.582619644734,21.90545,16.070227179675886,30.978,620.7629999999999,0.0909340442223229,0.2594338413197614
